Word1,Word2,Number of SMSs with co-occurences
mobile,someonone,1
mobile,soon,2
mobile,specially,1
mobile,spider,1
mobile,spiderman,1
mobile,sport,2
mobile,sports,1
mobile,stars,1
mobile,start,2
mobile,stop,9
mobile,str,1
mobile,sub,5
mobile,subs,2
mobile,subscribed,2
mobile,subscription,1
mobile,survey,1
mobile,taking,1
mobile,tariffs,2
mobile,tc,3
mobile,tell,2
mobile,tells,2
mobile,ten,1
mobile,text,24
mobile,texts,4
mobile,textsweekend,1
mobile,thanks,7
mobile,themob,1
mobile,thought,1
mobile,thurs,1
mobile,till,2
mobile,today,4
mobile,todays,2
mobile,tomorrow,3
mobile,tone,12
mobile,tones,1
mobile,tonights,2
mobile,top,3
mobile,trained,1
mobile,travel,2
mobile,tried,3
mobile,try,2
mobile,trying,1
mobile,ts,1
mobile,tv,1
mobile,txt,17
mobile,txtauction,2
mobile,txtauctiontxt,2
mobile,txting,3
mobile,txts,1
mobile,u,12
mobile,uk,4
mobile,ukp2000,1
mobile,uks,3
mobile,ultimate,1
mobile,unlimited,5
mobile,unsub,2
mobile,upd8,2
mobile,update,10
mobile,ur,24
mobile,urgent,18
mobile,us,1
mobile,use,1
mobile,valid,8
mobile,valued,2
mobile,vary,2
mobile,vco,1
mobile,via,1
mobile,video,3
mobile,videochat,5
mobile,videophones,5
mobile,villa,1
mobile,visit,2
mobile,vote,1
mobile,voucher,2
mobile,vouchers,6
mobile,voucherstext,1
mobile,w111wx,4
mobile,w1a,1
mobile,w45wq,2
mobile,waiting,2
mobile,wallpaper,1
mobile,wamma,1
mobile,wanna,2
mobile,want,6
mobile,wap,2
mobile,way,1
mobile,week,4
mobile,weekend,2
mobile,weeks,1
mobile,welcome,1
mobile,well,2
mobile,wid,5
mobile,win,4
mobile,winner,2
mobile,wish,1
mobile,wk,2
mobile,won,8
mobile,word,4
mobile,wordstart,2
mobile,worth,7
mobile,wwwclubmobycom,1
mobile,wwwgetzedcouk,3
mobile,wwwtxt43com,1
mobile,wwwwin82050couk,2
mobile,x,3
mobile,x29,1
mobile,x49,1
mobile,x49your,1
mobile,xmas,2
mobile,yer,4
mobile,yes,10
mobile,yesterday,1
mobile,yrs,1
mobiles,mobileupd8,2
mobiles,months,2
mobiles,must,3
mobiles,new,3
mobiles,nokia,5
mobiles,ntt,1
mobiles,offers,2
mobiles,orange,2
mobiles,oranges,2
mobiles,phone,2
mobiles,po,1
mobiles,post,2
mobiles,price,2
mobiles,r,2
mobiles,selected,1
mobiles,today,1
mobiles,todayfrom,2
mobiles,txt,5
mobiles,txtauction,2
mobiles,u,3
mobiles,unlimited,2
mobiles,upd8,2
mobiles,update,4
mobiles,vary,3
mobiles,video,2
mobiles,voucher,1
mobiles,wc1n3xx,2
mobiles,weekend,2
mobiles,www4tcbiz,3
mobilesdirect,or2stoptxt,3
mobilesdirect,orange,3
mobilesdirect,phone,3
mobilesdirect,phones,3
mobilesdirect,price,3
mobilesdirect,rental,3
mobilesdirect,tcs,1
mobilesdirect,update,3
mobilesvary,rgent,1
mobilesvary,tcsbcm4235wc1n3xx,2
mobilesvary,urgent,1
mobilesvary,uu,2
mobilesvary,won,2
mobileupd8,motorola,9
mobileupd8,mths,2
mobileupd8,new,2
mobileupd8,nokia,8
mobileupd8,ntwk,2
mobileupd8,offer,4
mobileupd8,offers,2
mobileupd8,or2optouthv9d,1
mobileupd8,orange,13
mobileupd8,panasonic,1
mobileupd8,pdatenow,1
mobileupd8,phones,6
mobileupd8,price,6
mobileupd8,rental,3
mobileupd8,sony,2
mobileupd8,sonyericsson,5
mobileupd8,tariffs,4
mobileupd8,tcs,2
mobileupd8,txt,6
mobileupd8,txts,7
mobileupd8,updatenow,2
mobileupd8,upto,1
mobileupd8,video,2
mobileupd8,xmas,2
mobileupd8,xnet,1
mobno,name1,2
mobno,name2,2
mobno,names,2
mobno,pobox36504w45wq,2
mobno,send,2
mobno,txt,2
mobno,txtno,2
mobno,ur,2
mobno,yahoo,2
mobs,pobox365o4w45wq,1
mobs,poly,1
mobs,rply,1
mobs,sleepingwith,1
mobs,title,1
mobs,titles,1
mobs,tones,1
mobs,ymca,1
mobsicom,monthly,1
mobsicom,password,1
mobsicom,pc,1
mobsicom,phone,1
mobsicom,use,1
mobsicom,wap,1
mobstorequiz10ppm,shopping,1
mobstorequiz10ppm,spree,1
mobstorequiz10ppm,won,1
moby,msg150p,2
moby,name,2
moby,new,3
moby,pic,1
moby,pictxt,1
moby,prize,2
moby,pub,2
moby,quizwin,2
moby,reply,1
moby,rply,1
moby,sp,2
moby,stop,3
moby,street,2
moby,txt,2
moby,u,3
moby,w8in,1
moby,wanna,2
moby,wow,1
money,national,1
money,next,1
money,number,1
money,ppt150x3normal,1
money,prize,1
money,r,1
money,rate,1
money,save,1
money,selection,1
money,superb,1
money,text,1
money,w1t1jy,1
money,wedding,1
money,weddingfriend,1
money,wining,1
money,winner,1
money,won,1
money,wot,1
money,wwwbridalpetticoatdreamscouk,1
mono,n,2
mono,network,2
mono,operator,2
mono,original,2
mono,poly,3
mono,poly3,1
mono,rates,2
mono,reply,3
mono,slide,1
mono,slow,1
mono,stop,1
mono,tone,2
mono,tones,3
mono,toxic,1
mono,txt,1
mono,wwwringtonescouk,2
mono,yeah,1
monoc,monos,1
monoc,msg,1
monoc,per,1
monoc,polyc,1
monoc,polys,1
monoc,reply,1
monoc,resub,1
monoc,stop,1
monoc,stream,1
monoc,subs,1
monoc,tone,1
monoc,txt,1
monoc,week,1
monoc,weekly,1
monos,msg,1
monos,per,1
monos,polyc,1
monos,polys,1
monos,reply,1
monos,resub,1
monos,stop,1
monos,stream,1
monos,subs,1
monos,tone,1
monos,txt,1
monos,week,1
monos,weekly,1
month,msg,1
month,network,1
month,next,1
month,pobox84,1
month,polys,1
month,renewed,1
month,standard,1
month,subscription,1
month,tonexs,1
month,upto,1
month,ur,2
month,wire3net,1
month,wwwclubzedcouk,1
monthly,password,1
monthly,pc,1
monthly,phone,1
monthly,use,1
monthly,wap,1
monthlysubscription50pmsg,stop,1
monthlysubscription50pmsg,tcsc,1
monthlysubscription50pmsg,txt,1
monthlysubscription50pmsg,web,1
monthlysubscription50pmsg,wwwapplausestorecom,1
months,network,1
months,new,1
months,news,1
months,orange,1
months,phone,1
months,photo,1
months,plus,1
months,price,1
months,r,2
months,rental,1
months,reply,2
months,sport,1
months,terms,1
months,text,1
months,texts,1
months,u,2
months,update,2
months,video,1
months,want,1
months,wwworangecoukow,1
months,yes,1
moons,need,3
moons,nokias,3
moons,poly,3
moons,polys,3
moons,profit,3
moons,song,3
moons,tell,3
moons,tone,3
moons,txt,3
moons,ur,3
moons,zed,3
motorola,nokia,10
motorola,offer,2
motorola,or2optouthv9d,1
motorola,orange,10
motorola,panasonic,1
motorola,pdatenow,1
motorola,phones,2
motorola,price,1
motorola,records,2
motorola,remove,2
motorola,sony,2
motorola,sonyericsson,5
motorola,tariffs,4
motorola,text,2
motorola,txt,2
motorola,txts,5
motorola,updatenow,1
motorola,upto,1
motorola,xmas,2
motorola,xnet,1
motorola,yes,2
movie,name,1
movie,ordered,1
movie,player,1
movie,released,1
movie,send,1
movie,simpsons,1
movie,start,1
movie,text,1
movie,ts,1
movie,video,1
movie,yrs,1
mp3,msgrcvd18,1
mp3,no83355,1
mp3,nokia,5
mp3,norcorp,1
mp3,nyusa,1
mp3,ou,1
mp3,phone,4
mp3,player,5
mp3,prize,4
mp3,proze,1
mp3,reply,1
mp3,tcllc,1
mp3,txt,4
mp3,win,1
mp3,word,3
mp3,wordcollect,1
mquiz,quiz,1
mquiz,recorder,1
mquiz,sony,1
mquiz,sunshine,1
mquiz,super,1
mquiz,text,1
mquiz,win,1
mr,prizes,2
mr,soon,2
mr,ur,2
mr,visit,2
mr,win,2
mr,winner,2
mr,won,2
mr,wwwwin82050couk,2
mre,msgticketkioskvalid,1
mre,offers,1
mre,popcornjust,1
mre,reply,1
mre,show,1
mre,sony,1
mre,swat,1
mre,tc,1
mre,village,1
mre,warner,1
mre,wkend,1
msg,msgs,1
msg,n,1
msg,name,1
msg,netcollex,3
msg,network,1
msg,new,1
msg,nokia,1
msg,nowsend,1
msg,opt,4
msg,order,2
msg,ordered,1
msg,partner,1
msg,pence,1
msg,people,1
msg,per,10
msg,phone,2
msg,pix,1
msg,please,3
msg,pls,1
msg,polyc,1
msg,polys,2
msg,porn,2
msg,pounds,2
msg,previous,1
msg,promised,1
msg,qlynnbv,1
msg,queries,1
msg,r,2
msg,randy,2
msg,re,1
msg,ready,2
msg,real,2
msg,recd,3
msg,recdthirtyeight,1
msg,receive,2
msg,records,2
msg,renewed,1
msg,replied,1
msg,reply,14
msg,resent,1
msg,resub,1
msg,reveal,2
msg,right,1
msg,ringtone,2
msg,ringtonefrom,1
msg,rodger,1
msg,sam,1
msg,satisfy,1
msg,secret,2
msg,send,4
msg,service,2
msg,sex,1
msg,sextextukcom,1
msg,sexy,3
msg,shag,1
msg,single,1
msg,sms,1
msg,someone,1
msg,sorry,1
msg,special,2
msg,stop,14
msg,stopcs,1
msg,stream,1
msg,strt,1
msg,subs,1
msg,subscription,1
msg,sufficient,1
msg,suzy,1
msg,text,6
msg,thinks,2
msg,tncs,1
msg,today,1
msg,todays,1
msg,tomorrow,1
msg,tone,2
msg,tones,1
msg,tonexs,1
msg,top,2
msg,totally,1
msg,town,1
msg,tried,1
msg,tv,1
msg,txt,5
msg,txts,2
msg,u,9
msg,ukmobiledate,1
msg,unlimited,1
msg,ur,4
msg,vat,1
msg,waiting,1
msg,wap,1
msg,warm,1
msg,way,1
msg,website,1
msg,week,2
msg,weekly,1
msg,welcome,1
msg,wet,1
msg,widelivecomindex,1
msg,willing,1
msg,wiv,1
msg,wk,1
msg,wmlid1b6a5ecef91ff937819firsttrue180430jul05,1
msg,women,1
msg,wwwclubzedcouk,1
msg,x,3
msg,xxuk,1
msg,yes,1
msg,yet,1
msg150p,new,1
msg150p,pic,1
msg150p,pictxt,1
msg150p,reply,1
msg150p,rply,1
msg150p,stop,1
msg150p,u,1
msg150p,w8in,1
msg150p,wanna,2
msg150p,wow,1
msg150rcvd,oncall,1
msg150rcvd,reply,1
msg150rcvd,spam,1
msg150rcvd,stop,1
msg150rcvd,uks,1
msgrcvd18,no83355,1
msgrcvd18,nokia,1
msgrcvd18,nyusa,1
msgrcvd18,phone,1
msgrcvd18,player,1
msgrcvd18,prize,1
msgrcvd18,tcllc,1
msgrcvd18,txt,1
msgrcvd18,wordcollect,1
msgs,must,1
msgs,network,1
msgs,nothing,1
msgs,ntwk,1
msgs,number,1
msgs,oh,1
msgs,ok,1
msgs,optout,1
msgs,porn,1
msgs,rcv,1
msgs,rcvd,1
msgs,ready,1
msgs,recd,1
msgs,reply,1
msgs,service,1
msgs,services,1
msgs,sexy,1
msgs,std,1
msgs,stop,2
msgs,svc,1
msgs,tarot,1
msgs,text,5
msgs,texts,1
msgs,try,2
msgs,txt,1
msgs,u,2
msgs,uks,1
msgs,vat,1
msgs,verify,1
msgs,warm,1
msgs,well,1
msgs,wet,1
msgs,xafter,1
msgs,youll,1
msgs,yr,1
msgs150p,new,2
msgs150p,reply,2
msgs150p,service,2
msgs150p,sex,2
msgs150p,stop,2
msgs150p,unsubscribe,2
msgs150p,welcome,2
msgsubscription,nos,1
msgsubscription,prem,1
msgsubscription,rate,1
msgsubscription,regular,1
msgsubscription,respond,1
msgsubscription,scammers,1
msgsubscription,smartthough,1
msgsubscription,u,1
msgsubscription,used,1
msgsubscription,vodafone,1
msgsubscription,x,1
msgsubscription,ya,1
msgticketkioskvalid,offers,1
msgticketkioskvalid,popcornjust,1
msgticketkioskvalid,reply,1
msgticketkioskvalid,show,1
msgticketkioskvalid,sony,1
msgticketkioskvalid,swat,1
msgticketkioskvalid,tc,1
msgticketkioskvalid,village,1
msgticketkioskvalid,warner,1
msgticketkioskvalid,wkend,1
msgwe,number,1
msgwe,refundedthis,1
msgwe,shortcode,1
mtalk,new,2
mtalk,sex,2
mtalk,text,2
mtalk,u,2
mtalk,uk,2
mths,ntwk,2
mths,number,1
mths,opt,1
mths,orange,1
mths,orno,1
mths,phones,4
mths,price,2
mths,rental,2
mths,save,1
mths,text,2
mths,textsweekend,1
mths,txts,2
mths,update,2
mths,ur,1
mths,video,2
mths,yes,2
much,never,1
much,one,1
much,special,1
much,truly,1
much,wont,1
munsters,nokia,2
munsters,pobox36504w45wq,2
munsters,rply,2
munsters,title,2
munsters,titles,2
munsters,tone,2
munsters,tones,2
munsters,twilight,2
munsters,wwwgetzedcouk,2
music,new,1
music,noline,5
music,phone,1
music,play,5
music,player,1
music,polyh,2
music,polyph,3
music,r,7
music,rentl,5
music,service,1
music,shortly,1
music,skillgame,2
music,skillgame1winaweek,1
music,starting,3
music,store,2
music,supply,2
music,tnc,2
music,tncs,5
music,top,1
music,tscs,5
music,txt,12
music,u,3
music,ur,14
music,videochat,5
music,videophones,5
music,vouchers,11
music,week,3
music,weekly,6
music,wid,5
music,win,5
music,win150ppmx3age16,1
music,wkly,4
music,word,3
music,worth,2
music,wwwidewcom,2
music,wwwldewcom,2
music,wwwldewcom1win150ppmx3age16,4
music,wwwldewcom1win150ppmx3age16subscription,1
music,wwwldewcomsubs161win150ppmx3,2
music,xmas,2
music,xt,1
music,year,2
must,need,1
must,network,1
must,new,3
must,nokia,3
must,nothing,1
must,pro,1
must,rcv,1
must,redeemable,1
must,rtking,1
must,services,1
must,svc,1
must,text,1
must,today,1
must,todayfrom,2
must,try,1
must,txt,3
must,txtauction,2
must,u,1
must,verify,1
must,video,1
must,www4tcbiz,3
must,wwwringtonekingcouk,1
must,youll,1
must,yr,1
mustprovide,number,1
mustprovide,terms,1
mustprovide,uk,1
mymoby,paid,1
mymoby,reminder,1
mymoby,tv,1
mystery,records,1
mystery,supply,1
mystery,tscs,1
mystery,ur,1
mystery,virgin,1
mystery,wwwsmsconet,1
mystery,yrs,1
mytonecomenjoy,replying,1
mytonecomenjoy,see,1
mytonecomenjoy,stop,1
mytonecomenjoy,terms,1
mytonecomenjoy,tones,1
n,nasty,1
n,netcollex,1
n,network,4
n,new,3
n,operator,4
n,original,4
n,p,1
n,per,1
n,poly,2
n,rate,2
n,rates,4
n,ready,1
n,reply,5
n,rude,1
n,sexy,1
n,slo,1
n,slo4msgs,1
n,stop,1
n,strt,1
n,text,3
n,thing,1
n,time,1
n,tone,4
n,tones,5
n,tones2u,2
n,txt,1
n,u,1
n,ur,2
n,want,3
n,weekly,3
n,weeks,1
n,willing,1
n,wwwringtonescouk,4
n,xxx,1
naked,really,1
naked,see,1
naked,stop,1
naked,text,1
naked,unsubscribe,1
naked,want,1
name,new,6
name,news,1
name,o2,1
name,offers,1
name,one,2
name,opt,1
name,partner,1
name,pence,1
name,perfect,1
name,ph08700435505150p,1
name,pls,1
name,post,1
name,postcode,3
name,pounds,1
name,president,1
name,prize,2
name,pub,2
name,question,1
name,quizwin,2
name,recdthirtyeight,1
name,receive,3
name,released,1
name,reminder,1
name,reply,3
name,rpl,1
name,sam,1
name,search,2
name,season,1
name,send,1
name,sexy,1
name,simpsons,1
name,someone,1
name,sp,2
name,start,1
name,stop,3
name,street,2
name,support,1
name,text,2
name,textbuddy,2
name,thanks,1
name,thought,1
name,today,1
name,touch,1
name,txt,9
name,u,4
name,ur,4
name,us,1
name,valid,1
name,various,1
name,villa,1
name,waiting,1
name,week,1
name,weeks,1
name,wwwphb1com,1
name,zoe,1
name1,name2,2
name1,names,2
name1,pobox36504w45wq,2
name1,send,2
name1,txt,2
name1,txtno,2
name1,ur,2
name1,yahoo,2
name2,names,2
name2,pobox36504w45wq,2
name2,send,2
name2,txt,2
name2,txtno,2
name2,ur,2
name2,yahoo,2
names,pobox36504w45wq,2
names,send,2
names,txt,2
names,txtno,2
names,ur,2
names,yahoo,2
nasdaq,per,2
nasdaq,pick,2
nasdaq,strongbuy,2
nasdaq,symbol,2
nasty,rude,1
nasty,sexy,1
nasty,slo,1
nasty,slo4msgs,1
nasty,thing,1
nasty,time,1
nasty,txt,1
nasty,u,1
nasty,want,1
nasty,xxx,1
nat,rate,2
nat,send,1
nat,stop,2
nat,tell,1
nat,texts,2
natalie,no165,1
natalie,reply,1
natalie,see,1
natalie,send,1
natalie,stop,1
natalie,wwwsmsacunatalie2k9,1
natalie,yes165,1
natalja,no440,2
natalja,reply,2
natalja,see,2
natalja,send,2
natalja,stop,2
natalja,wwwsmsacunat27081980,2
natalja,yes440,2
national,news,1
national,nothing,1
national,ntt,5
national,peak,2
national,per,6
national,po,5
national,poboxox36504w45wq,1
national,pole,1
national,polyphonic,1
national,prize,1
national,rate,10
national,reality,2
national,sale,2
national,save,1
national,scotland,1
national,selected,1
national,selection,1
national,sent,1
national,show,2
national,spjanuary,1
national,stay,1
national,stop,2
national,subpoly,1
national,superb,1
national,sw73ss,1
national,team,1
national,text,1
national,texts,2
national,tones,1
national,top,2
national,toppoly,1
national,trywales,1
national,tune,1
national,txt,1
national,unsub,1
national,ur,1
national,urgent,1
national,uve,1
national,v,1
national,valued,1
national,wedding,1
national,weddingfriend,1
national,week,1
national,wwwbridalpetticoatdreamscouk,1
nearly,pics,1
nearly,see,1
nearly,uk,1
nearly,would,1
nearly,xxx,1
need,nokias,3
need,otbox,1
need,poly,3
need,polys,3
need,posh,1
need,pro,1
need,prods,1
need,profit,3
need,put,1
need,r,2
need,ready,1
need,real,1
need,rec,1
need,redeemable,1
need,replies,1
need,rtking,1
need,satisfy,1
need,send,1
need,sexual,1
need,song,3
need,sticky,1
need,stop,2
need,strings,1
need,ta,1
need,tc,1
need,tell,3
need,text,2
need,tone,3
need,trial,1
need,turn,1
need,txt,5
need,u,1
need,ur,4
need,user,1
need,video,1
need,virgins,1
need,wallpaper,1
need,want,1
need,wife,1
need,wwwringtonekingcouk,1
need,zed,3
needs,star,1
needs,urgent,1
neo69,pm,1
neo69,reply,1
neo69,rooms,1
neo69,subscribe,1
neo69,wc1n3xx,1
netcollex,oja,1
netcollex,per,3
netcollex,po,1
netcollex,randy,1
netcollex,ready,1
netcollex,replied,1
netcollex,reply,3
netcollex,sex,1
netcollex,sexy,1
netcollex,stop,3
netcollex,strip,1
netcollex,strt,1
netcollex,text,2
netcollex,todays,1
netcollex,town,1
netcollex,u,1
netcollex,willing,1
network,new,10
network,next,1
network,nothing,1
network,nownyt,1
network,nt,1
network,nyt,1
network,offer,2
network,operator,5
network,order,1
network,original,4
network,park,1
network,per,4
network,phone,6
network,phone750,1
network,pobox84,1
network,poly,2
network,pounds,3
network,previous,1
network,price,5
network,prize,2
network,queries,1
network,rates,4
network,rcv,1
network,re,2
network,real,4
network,receive,1
network,receivea,2
network,rental,5
network,reply,14
network,resent,1
network,reward,3
network,sat,1
network,selected,3
network,sent,4
network,service,1
network,services,1
network,standard,1
network,svc,1
network,text,8
network,time,1
network,tomorrow,5
network,tone,4
network,tones,4
network,tones2u,2
network,tonight,2
network,tried,2
network,try,1
network,txt,2
network,txting,2
network,u,1
network,uks,4
network,unlimited,1
network,upto,1
network,ur,6
network,valid,3
network,valued,3
network,verify,1
network,video,10
network,visit,1
network,wamma,1
network,wanna,1
network,want,13
network,wed,1
network,week,4
network,weekly,2
network,winner,3
network,wire3net,1
network,wwwringtonescouk,4
network,youll,1
network,yr,1
networks,offer,2
networks,re,2
networks,reply,2
networks,text,2
networks,tried,2
networks,unlimited,2
networks,video,2
never,one,1
never,special,1
never,truly,1
never,wont,1
new,news,1
new,next,2
new,night,1
new,no81151,2
new,nokia,11
new,nokia6600,2
new,nokia6650,2
new,now4t,2
new,offer,7
new,offerthe,2
new,one,2
new,open,1
new,operator,2
new,orange,2
new,order,1
new,original,2
new,p,1
new,panther,1
new,part,2
new,people,1
new,per,4
new,phone,15
new,phone750,1
new,phones,2
new,pic,1
new,pink,1
new,play,1
new,player,1
new,please,8
new,plus,1
new,pobox36504w45wq,1
new,polys,2
new,postcode,2
new,pounds,3
new,premium,1
new,president,1
new,price,4
new,prize,2
new,promised,1
new,provided,2
new,pub,2
new,question,1
new,quizwin,2
new,rates,2
new,rcd,1
new,re,3
new,ready,1
new,receive,2
new,red,1
new,registered,1
new,rental,4
new,reply,22
new,replying,1
new,replys150,1
new,response,1
new,ring,1
new,ringtone,1
new,roww1j6hl,1
new,rpl,1
new,rply,1
new,sale,1
new,sara,1
new,sat,2
new,search,2
new,season,1
new,see,2
new,selection,1
new,selling,1
new,send,1
new,sent,1
new,service,6
new,sex,5
new,sexiest,1
new,sexy,1
new,shortly,1
new,smithswitch,1
new,sms,3
new,sp,2
new,speed,1
new,speedchat,1
new,sptv,1
new,start,3
new,stop,8
new,street,2
new,stuff,1
new,sugababes,1
new,support,1
new,swap,1
new,take,3
new,talk,1
new,tariffs,2
new,tc,2
new,tcs,2
new,text,18
new,textand,1
new,textbuddy,2
new,texts,3
new,thanks,1
new,themobhit,1
new,themobyo,1
new,theyre,1
new,thurs,1
new,tickets,1
new,till,1
new,time,1
new,tmobile,1
new,today,3
new,todayfrom,2
new,tomorrow,7
new,tone,3
new,tones,5
new,tones2u,2
new,tones2youcouk,2
new,top,1
new,tried,3
new,try,1
new,txt,16
new,txtauction,4
new,txtauctiontxt,2
new,u,7
new,uk,2
new,unlimited,1
new,unsubscribe,4
new,ur,8
new,us,1
new,video,11
new,videosound,1
new,videosounds2,1
new,villa,1
new,vip,1
new,voicemail,3
new,w8in,1
new,waiting,1
new,wallpaperall,1
new,wanna,1
new,want,15
new,wed,1
new,week,9
new,weekly,3
new,weeks,1
new,welcome,2
new,wings,1
new,wiv,1
new,word,2
new,wordstart,2
new,worlds,1
new,wow,1
new,www4tcbiz,3
new,wwwflirtpartyus,1
new,wwwringtonescouk,2
new,x,1
new,xmas,2
new,years,2
new,yet,1
new,yo,1
new,yohere,1
new,zebra,1
newest,order,2
newest,phoenix,2
newest,potter,2
newest,questions,2
newest,readers,2
newest,reply,2
newest,selection,1
newest,sport,1
newest,text,1
newest,themob,1
newest,tones,1
newest,wap,1
newest,win,2
news,norm,1
news,nothing,1
news,operator,2
news,orange,1
news,photo,1
news,plus,2
news,poboxox36504w45wq,1
news,police,1
news,removed,1
news,reply,1
news,results,3
news,scotland,1
news,season,1
news,send,3
news,speak,2
news,sport,2
news,sports,1
news,station,1
news,stolen,1
news,stop,3
news,str,1
news,team,1
news,terms,1
news,texts,1
news,toilet,1
news,tone,1
news,trywales,1
news,txt,4
news,u,3
news,unsubscribe,2
news,ur,3
news,v,1
news,villa,1
news,wk,1
news,wwwgetzedcouk,1
news,wwworangecoukow,1
news,yes,1
next,nights,1
next,number,1
next,olympics,1
next,one,1
next,open,1
next,order,1
next,paris,1
next,pc,1
next,pg,1
next,picsfree1,1
next,please,1
next,pobox84,1
next,question,2
next,receipt,1
next,recieve,1
next,registered,1
next,romantic,1
next,round,1
next,sang,1
next,sara,1
next,saucy,1
next,see,1
next,selection,1
next,send,1
next,sent,2
next,smithswitch,1
next,sort,1
next,standard,1
next,subscriber,1
next,support,1
next,teletext,1
next,terms,1
next,text,2
next,texting,1
next,themobyo,1
next,time,1
next,tone,1
next,tones,1
next,tsunami,1
next,txt,3
next,u,1
next,unicefs,1
next,upto,1
next,uptown,1
next,ur,5
next,us,1
next,use,2
next,vid,1
next,video,1
next,voucher,2
next,wap,1
next,week,2
next,wining,1
next,wire3net,1
next,within,1
next,wiv,1
next,woman,1
next,won,1
next,wot,1
next,xxx,1
next,xxxmobilemovieclub,1
next,xxxmobilemovieclubcomnqjkgighjjgcbl,1
next,year,1
next,yo,1
next,yohere,1
next,yr,1
ngage,nokia,1
ngage,reply,1
ngage,review,1
ngage,unsubscribe,1
ngage,word,1
ngage,wwwcnupdatescomnewsletter,1
nichols,parisfree,1
nichols,roses,1
nichols,soiree,1
nichols,speciale,1
nichols,xclusiveclubsaisai,1
nichols,zouk,1
nick,pete,1
nick,photo,1
nick,pic,1
nick,stop,1
nick,texts,1
nick,tom,1
nick,try,1
nick,types,1
nick,upload,1
night,nikiyu4net,1
night,r,1
night,sale,1
night,sat,1
night,saturday,1
night,selling,1
night,send,1
night,service,1
night,sexychat,1
night,smashed,1
night,sp,1
night,stay,1
night,stop,2
night,takes,1
night,teenager,1
night,text,2
night,theyre,1
night,thurs,1
night,tickets,1
night,till,1
night,time,2
night,txt,1
night,u,2
night,u4,1
night,uks,1
night,ur,1
night,uve,1
night,visionsmscom,1
night,waiting,1
night,wants,1
night,week,1
night,weekend,1
night,wildest,1
night,xchat,1
night,xmas,1
night,xx,1
night,years,1
nights,paris,1
nights,romantic,1
nights,year,1
nikiyu4net,time,1
nikiyu4net,u,1
nikiyu4net,u4,1
nikiyu4net,xx,1
no1,nokia,7
no1,norm,1
no1,norm150ptone,6
no1,optin,1
no1,pobox,7
no1,receipt,1
no1,registered,1
no1,subscriber,1
no1,tell,7
no1,tone,7
no1,txt,7
no1,txting,7
no1,ur,8
no1,voucher,1
no1,w4,1
no1,w45wq,6
no1,week,7
no1,whats,1
no1,wwwgetzedcouk,6
no1,zed,1
no165,reply,1
no165,see,1
no165,send,1
no165,stop,1
no165,wwwsmsacunatalie2k9,1
no165,yes165,1
no434,pls,1
no434,reply,1
no434,see,1
no434,send,1
no434,stop,1
no434,wwwsmsacubootydelious,1
no434,yes434,1
no440,reply,2
no440,see,2
no440,send,2
no440,stop,2
no440,wwwsmsacunat27081980,2
no440,yes440,2
no762,reply,1
no762,see,1
no762,send,1
no762,stop,1
no762,wwwsmsacugoldviking,1
no762,yes762,1
no81151,nokia6600,2
no81151,now4t,2
